"3.1:2_50","322539812366027227","BIDDER","ACCEPT","95"
"3.1:3_50","1234270653592773036","RESPONDENT","56","ACCEPT"
"3.1:3_50","322539812366027227","BIDDER","ACCEPT","56"
"3.1:4_50","1234270653592773036","BIDDER","83","ACCEPT"
"3.1:4_50","322539812366027227","RESPONDENT","REJECT","98"
"3.1:5_50","1234270653592773036","RESPONDENT","89","REJECT"
"3.1:5_50","322539812366027227","BIDDER","REJECT","32"
"3.1:6_50","1234270653592773036","BIDDER","REJECT","67"
"3.1:6_50","322539812366027227","RESPONDENT","53","ACCEPT"
"3.1:7_50","1234270653592773036","RESPONDENT","9","REJECT"
"3.1:7_50","322539812366027227","BIDDER","REJECT","75"
"3.1:8_50","1234270653592773036","BIDDER","REJECT","15"
"3.1:8_50","322539812366027227","RESPONDENT","56","ACCEPT"
"3.1:9_50","1234270653592773036","RESPONDENT","53","ACCEPT"
"3.1:9_50","322539812366027227","BIDDER","REJECT","54"
"3.1:10_50","1234270653592773036","BIDDER","REJECT","70"
"3.1:10_50","322539812366027227","RESPONDENT","66","ACCEPT"
"3.1:1_50","10279283761776913363","RESPONDENT","98","REJECT"
"3.1:1_50","1104470648943715602","BIDDER","ACCEPT","4"
"3.1:2_50","10279283761776913363","RESPONDENT","81","ACCEPT"
"3.1:2_50","1104470648943715602","BIDDER","ACCEPT","96"
"3.1:3_50","10279283761776913363","RESPONDENT","93","REJECT"
"3.1:3_50","1104470648943715602","BIDDER","ACCEPT","11"
"3.1:4_50","10279283761776913363","RESPONDENT","16","ACCEPT"
"3.1:4_50","1104470648943715602","BIDDER","ACCEPT","37"
"3.1:5_50","10279283761776913363","RESPONDENT","13","ACCEPT"
"3.1:5_50","1104470648943715602","BIDDER","ACCEPT","88"
"3.1:6_50","10279283761776913363","RESPONDENT","4","ACCEPT"
"3.1:6_50","1104470648943715602","BIDDER","REJECT","78"
"3.1:7_50","10279283761776913363","RESPONDENT","40","ACCEPT"
"3.1:7_50","1104470648943715602","BIDDER","ACCEPT","35"
"3.1:8_50","10279283761776913363","BIDDER","REJECT","23"
"3.1:8_50","1104470648943715602","RESPONDENT","73","REJECT"
"3.1:9_50","10279283761776913363","BIDDER","ACCEPT","16"
"3.1:9_50","1104470648943715602","RESPONDENT","73","ACCEPT"
"3.1:10_50","10279283761776913363","RESPONDENT","51","REJECT"
"3.1:10_50","1104470648943715602","BIDDER","ACCEPT","14"
"3.1:1_50","1234270653592773036","RESPONDENT","ACCEPT","40"
"3.1:1_50","322539812366027227","BIDDER","100","ACCEPT"
"3.1:2_50","1234270653592773036","RESPONDENT","93","ACCEPT"
"3.1:2_50","322539812366027227","BIDDER","ACCEPT","46"
"3.1:3_50","1234270653592773036","BIDDER","16","ACCEPT"
"3.1:3_50","322539812366027227","RESPONDENT","ACCEPT","56"
"3.1:4_50","1234270653592773036","BIDDER","12","ACCEPT"
"3.1:4_50","322539812366027227","RESPONDENT","ACCEPT","98"
"3.1:5_50","1234270653592773036","RESPONDENT","89","ACCEPT"
"3.1:5_50","322539812366027227","BIDDER","REJECT","64"
"3.1:6_50","1234270653592773036","RESPONDENT","ACCEPT","67"
"3.1:6_50","322539812366027227","BIDDER","93","ACCEPT"
"3.1:7_50","1234270653592773036","RESPONDENT","9","ACCEPT"
"3.1:7_50","322539812366027227","BIDDER","REJECT","61"
"3.1:8_50","1234270653592773036","RESPONDENT","ACCEPT","15"
"3.1:8_50","322539812366027227","BIDDER","85","ACCEPT"
"3.1:9_50","1234270653592773036","BIDDER","35","ACCEPT"
"3.1:9_50","322539812366027227","RESPONDENT","REJECT","54"
"3.1:10_50","1234270653592773036","BIDDER","REJECT","2"
"3.1:10_50","322539812366027227","RESPONDENT","66","ACCEPT"
"3.1:1_50","10279283761776913363","RESPONDENT","98","REJECT"
"3.1:1_50","1104470648943715602","BIDDER","ACCEPT","22"
"3.1:2_50","10279283761776913363","BIDDER","2","ACCEPT"
"3.1:2_50","1104470648943715602","RESPONDENT","REJECT","96"
"3.1:3_50","10279283761776913363","RESPONDENT","93","ACCEPT"
"3.1:3_50","1104470648943715602","BIDDER","ACCEPT","100"
"3.1:4_50","10279283761776913363","BIDDER","19","ACCEPT"
"3.1:4_50","1104470648943715602","RESPONDENT","ACCEPT","37"
"3.1:5_50","10279283761776913363","RESPONDENT","13","ACCEPT"
"3.1:5_50","1104470648943715602","BIDDER","ACCEPT","54"
"3.1:6_50","10279283761776913363","BIDDER","65","ACCEPT"
"3.1:6_50","1104470648943715602","RESPONDENT","REJECT","78"
"3.1:7_50","10279283761776913363","BIDDER","32","ACCEPT"
"3.1:7_50","1104470648943715602","RESPONDENT","REJECT","35"
"3.1:8_50","10279283761776913363","RESPONDENT","ACCEPT","23"
"3.1:8_50","1104470648943715602","BIDDER","50","REJECT"
"3.1:9_50","10279283761776913363","BIDDER","ACCEPT","73"
"3.1:9_50","1104470648943715602","RESPONDENT","73","REJECT"
"3.1:10_50","10279283761776913363","RESPONDENT","51","REJECT"
"3.1:10_50","1104470648943715602","BIDDER","ACCEPT","98"
"3.1:1_50","1234270653592773036","BIDDER","ACCEPT","87"
"3.1:1_50","322539812366027227","RESPONDENT","100","ACCEPT"
"3.1:2_50","1234270653592773036","RESPONDENT","93","REJECT"
"3.1:2_50","322539812366027227","BIDDER","ACCEPT","65"
"3.1:3_50","1234270653592773036","BIDDER","13","ACCEPT"
"3.1:3_50","322539812366027227","RESPONDENT","REJECT","56"
"3.1:4_50","1234270653592773036","RESPONDENT","12","REJECT"
"3.1:4_50","322539812366027227","BIDDER","ACCEPT","65"
"3.1:5_50","1234270653592773036","BIDDER","92","ACCEPT"
"3.1:5_50","322539812366027227","RESPONDENT","REJECT","64"
"3.1:6_50","1234270653592773036","BIDDER","ACCEPT","72"
"3.1:6_50","322539812366027227","RESPONDENT","93","ACCEPT"
"3.1:7_50","1234270653592773036","RESPONDENT","9","REJECT"
"3.1:7_50","322539812366027227","BIDDER","REJECT","91"
"3.1:8_50","1234270653592773036","RESPONDENT","REJECT","15"
"3.1:8_50","322539812366027227","BIDDER","5","ACCEPT"
"3.1:9_50","1234270653592773036","BIDDER","91","ACCEPT"
"3.1:9_50","322539812366027227","RESPONDENT","REJECT","54"
"3.1:10_50","1234270653592773036","RESPONDENT","ACCEPT","2"
"3.1:10_50","322539812366027227","BIDDER","12","ACCEPT"
"3.1:1_50","10279283761776913363","BIDDER","39","REJECT"
"3.1:1_50","1104470648943715602","RESPONDENT","REJECT","22"
"3.1:2_50","10279283761776913363","RESPONDENT","2","REJECT"
"3.1:2_50","1104470648943715602","BIDDER","REJECT","12"
"3.1:3_50","10279283761776913363","BIDDER","9","ACCEPT"
"3.1:3_50","1104470648943715602","RESPONDENT","ACCEPT","100"
"3.1:4_50","10279283761776913363","BIDDER","57","ACCEPT"
"3.1:4_50","1104470648943715602","RESPONDENT","REJECT","37"
"3.1:5_50","10279283761776913363","BIDDER","81","ACCEPT"
"3.1:5_50","1104470648943715602","RESPONDENT","REJECT","54"
"3.1:6_50","10279283761776913363","BIDDER","83","ACCEPT"
"3.1:6_50","1104470648943715602","RESPONDENT","REJECT","78"
"3.1:7_50","10279283761776913363","BIDDER","9","ACCEPT"
"3.1:7_50","1104470648943715602","RESPONDENT","ACCEPT","35"
"3.1:8_50","10279283761776913363","RESPONDENT","REJECT","23"
"3.1:8_50","1104470648943715602","BIDDER","78","REJECT"
"3.1:9_50","10279283761776913363","RESPONDENT","REJECT","73"
"3.1:9_50","1104470648943715602","BIDDER","48","REJECT"
"3.1:10_50","10279283761776913363","BIDDER","77","REJECT"
"3.1:10_50","1104470648943715602","RESPONDENT","ACCEPT","98"
